access,area,bridge,distance,from,hgv,highway,junction,lanes,maxspeed,name,oneway,ref,service,to,tunnel
,,,26.716547,5050035552,,service,,,,,,,driveway,5050035551,
,,,50.449635,5050035597,,service,,,,,,,parking_aisle,5050035599,
,,,50.449635,5050035599,,service,,,,,,,parking_aisle,5050035597,
,,,32.577878,5074673855,,service,,,,,,,driveway,5074673856,
,,,32.577878,5074673856,,service,,,,,,,driveway,5074673855,
,,,20.187565,5074673856,,service,,,,,,,parking_aisle,5074673857,
,,,20.187565,5074673857,,service,,,,,,,parking_aisle,5074673856,
,,,108.918486,5074673857,,service,,,,,yes,,parking_aisle,5074673859,
,,,108.918486,5074673859,,service,,,,,yes,,parking_aisle,5074673857,
,,,18.429999,5074673859,,service,,,,,,,parking_aisle,5074673858,
,,,18.429999,5074673858,,service,,,,,,,parking_aisle,5074673859,
,,,18.519621,5074673859,,service,,,,,,,driveway,5074673867,
,,,18.519621,5074673867,,service,,,,,,,driveway,5074673859,
,,,5.51697,5074673867,,service,,,,,,,driveway,5074673868,
,,,5.51697,5074673868,,service,,,,,,,driveway,5074673867,
,,,17.440344,5074673868,,service,,,,,,,driveway,5074673878,
,,,17.440344,5074673878,,service,,,,,,,driveway,5074673868,
,,,18.352419,5074673878,,service,,,,,,,driveway,5074673879,
,,,18.352419,5074673879,,service,,,,,,,driveway,5074673878,
,,,19.275593,5074673879,,service,,,,,,,driveway,5074673880,
,,,19.275593,5074673880,,service,,,,,,,driveway,5074673879,
,,,18.05211,5074673880,,service,,,,,,,driveway,5074673882,
,,,18.05211,5074673882,,service,,,,,,,driveway,5074673880,
,,,18.975283,5074673882,,service,,,,,,,driveway,5074673883,
,,,18.975283,5074673883,,service,,,,,,,driveway,5074673882,
,,,18.052086,5074673883,,service,,,,,,,driveway,5074673886,
,,,18.052086,5074673886,,service,,,,,,,driveway,5074673883,
,,,19.575927,5074673886,,service,,,,,,,driveway,5074673887,
,,,19.575927,5074673887,,service,,,,,,,driveway,5074673886,
,,,8.564456,5074673887,,service,,,,,,,driveway,5074673898,
,,,8.564456,5074673898,,service,,,,,,,driveway,5074673887,
,,,9.799063,5074673898,,service,,,,,,,driveway,5074673860,
,,,9.799063,5074673860,,service,,,,,,,driveway,5074673898,
,,,5.687288,5074673860,,service,,,,,,,driveway,5074673861,
,,,5.687288,5074673861,,service,,,,,,,driveway,5074673860,
,,,18.363499,5074673861,,service,,,,,,,driveway,5074673889,
,,,18.363499,5074673889,,service,,,,,,,driveway,5074673861,
,,,35.892786,5074673889,,service,,,,,,,driveway,2441039957,
,,,35.892786,2441039957,,service,,,,,,,driveway,5074673889,
,,,15.497176,2441039957,,service,,,,,,,driveway,5074675142,
,,,15.497176,5074675142,,service,,,,,,,driveway,2441039957,
,,,22.016647,5074675142,,service,,,,,,,driveway,5074675141,
,,,22.016647,5074675141,,service,,,,,,,driveway,5074675142,
,,,16.876755,5074675141,,service,,,,,,,driveway,5074675140,
,,,16.876755,5074675140,,service,,,,,,,driveway,5074675141,
,,,18.322886,5074675140,,service,,,,,,,driveway,5074675137,
,,,18.322886,5074675137,,service,,,,,,,driveway,5074675140,
,,,18.70131,5074675137,,service,,,,,,,driveway,5074675136,
,,,18.70131,5074675136,,service,,,,,,,driveway,5074675137,
,,,17.722227,5074675136,,service,,,,,,,driveway,5074675133,
,,,17.722227,5074675133,,service,,,,,,,driveway,5074675136,
,,,18.356415,5074675133,,service,,,,,,,driveway,5074675131,
,,,18.356415,5074675131,,service,,,,,,,driveway,5074675133,
,,,20.503456,5074675131,,service,,,,,,,driveway,5074675130,
,,,20.503456,5074675130,,service,,,,,,,driveway,5074675131,
,,,17.766878,5074675130,,service,,,,,,,driveway,5074673862,
,,,17.766878,5074673862,,service,,,,,,,driveway,5074675130,
,,,23.664268,5074673862,,service,,,,,,,driveway,5074673864,
,,,23.664268,5074673864,,service,,,,,,,driveway,5074673862,
,,,133.93532,5074673864,,service,,,,,,,driveway,80639008,
,,,133.93532,80639008,,service,,,,,,,driveway,5074673864,
,,,109.072686,5074673867,,service,,,,,yes,,driveway,5074673856,
,,,109.072686,5074673856,,service,,,,,yes,,driveway,5074673867,
,,,18.712349,4778004282,,service,,,,,,,parking_aisle,5074673868,
,,,18.712349,5074673868,,service,,,,,,,parking_aisle,4778004282,
,,,83.31573,4778004273,,service,,,,,,,parking_aisle,4778004279,
,,,83.31573,4778004279,,service,,,,,,,parking_aisle,4778004273,
,,,43.052796,4778004279,,service,,,,,,,parking_aisle,4778004278,
,,,43.052796,4778004278,,service,,,,,,,parking_aisle,4778004279,
,,,19.195514,4778004278,,service,,,,,,,parking_aisle,5074673869,
,,,19.195514,5074673869,,service,,,,,,,parking_aisle,4778004278,
,,,22.582958,5074673869,,service,,,,,,,parking_aisle,4778004280,
,,,22.582958,4778004280,,service,,,,,,,parking_aisle,5074673869,
,,,70.688286,4778004280,,service,,,,,,,parking_aisle,5074673872,
,,,70.688286,5074673872,,service,,,,,,,parking_aisle,4778004280,
,,,62.117961,5074673872,,service,,,,,,,parking_aisle,4778004281,
,,,62.117961,4778004281,,service,,,,,,,parking_aisle,5074673872,
,,,22.225385,4778004281,,service,,,,,,,parking_aisle,5074673870,
,,,22.225385,5074673870,,service,,,,,,,parking_aisle,4778004281,
,,,69.345378,5074673870,,service,,,,,,,parking_aisle,4778004278,
,,,69.345378,4778004278,,service,,,,,,,parking_aisle,5074673870,
,,,66.897678,5074673869,,service,,,,,,,parking_aisle,5074673870,
,,,66.897678,5074673870,,service,,,,,,,parking_aisle,5074673869,
,,,57.03079,5074673871,,service,,,,,,,parking_aisle,5074673872,
,,,57.03079,5074673872,,service,,,,,,,parking_aisle,5074673871,
,,,18.119607,4778004272,,service,,,,,,,parking_aisle,5074673873,
,,,18.119607,5074673873,,service,,,,,,,parking_aisle,4778004272,
,,,28.344021,5074673873,,service,,,,,,,parking_aisle,5074673875,
,,,28.344021,5074673875,,service,,,,,,,parking_aisle,5074673873,
,,,17.129216,5074673875,,service,,,,,,,parking_aisle,5074673881,
,,,17.129216,5074673881,,service,,,,,,,parking_aisle,5074673875,
,,,19.576246,5074673881,,service,,,,,,,parking_aisle,5074673884,
,,,19.576246,5074673884,,service,,,,,,,parking_aisle,5074673881,
,,,18.052427,5074673884,,service,,,,,,,parking_aisle,5074673885,
,,,18.052427,5074673885,,service,,,,,,,parking_aisle,5074673884,
,,,19.587369,5074673885,,service,,,,,,,parking_aisle,5074673888,
,,,19.587369,5074673888,,service,,,,,,,parking_aisle,5074673885,
,,,98.894589,5074673888,,service,,,,,,,parking_aisle,5074673860,
,,,98.894589,5074673860,,service,,,,,,,parking_aisle,5074673888,
,,,77.985167,4778004272,,service,,,,,,,parking_aisle,5074673878,
,,,77.985167,5074673878,,service,,,,,,,parking_aisle,4778004272,
,,,76.816461,5074673873,,service,,,,,,,parking_aisle,5074673879,
,,,76.816461,5074673879,,service,,,,,,,parking_aisle,5074673873,
,,,96.956224,5074673880,,service,,,,,,,parking_aisle,5074673875,
,,,96.956224,5074673875,,service,,,,,,,parking_aisle,5074673880,
,,,97.014365,5074673881,,service,,,,,,,parking_aisle,5074673882,
,,,97.014365,5074673882,,service,,,,,,,parking_aisle,5074673881,
,,,97.085306,5074673883,,service,,,,,,,parking_aisle,5074673884,
,,,97.085306,5074673884,,service,,,,,,,parking_aisle,5074673883,
,,,97.158157,5074673885,,service,,,,,,,parking_aisle,5074673886,
,,,97.158157,5074673886,,service,,,,,,,parking_aisle,5074673885,
,,,97.222965,5074673887,,service,,,,,,,parking_aisle,5074673888,
,,,97.222965,5074673888,,service,,,,,,,parking_aisle,5074673887,
,,,59.95789,5074673889,,service,,,,,,,parking_aisle,5074673890,
,,,59.95789,5074673890,,service,,,,,,,parking_aisle,5074673889,
,,,34.487801,5074673890,,service,,,,,,,parking_aisle,5074673892,
,,,34.487801,5074673892,,service,,,,,,,parking_aisle,5074673890,
,,,27.53843,5074673892,,service,,,,,,,driveway,5074673895,
,,,27.53843,5074673895,,service,,,,,,,driveway,5074673892,
,,,18.915681,5074673895,,service,,,,,,,driveway,5074673893,
,,,18.915681,5074673893,,service,,,,,,,driveway,5074673895,
,,,40.174289,80666963,,service,,,,,,,driveway,5074673895,
,,,40.174289,5074673895,,service,,,,,,,driveway,80666963,
,,,15.226501,5074673892,,service,,,,,,,parking_aisle,5074673902,
,,,15.226501,5074673902,,service,,,,,,,parking_aisle,5074673892,
,,,75.875726,5074673902,,service,,,,,,,parking_aisle,5074673861,
,,,75.875726,5074673861,,service,,,,,,,parking_aisle,5074673902,
,,,81.603051,5074673898,,service,,,,,,,parking_aisle,5074673902,
,,,81.603051,5074673902,,service,,,,,,,parking_aisle,5074673898,
,,,14.861353,5074673913,,service,,,,,,,parking_aisle,5074673914,
,,,14.861353,5074673914,,service,,,,,,,parking_aisle,5074673913,
,,,32.935404,5074673914,,service,,,,,,,parking_aisle,5074673915,
,,,32.935404,5074673915,,service,,,,,,,parking_aisle,5074673914,
,,,15.877527,5074673915,,service,,,,,,,parking_aisle,5074675139,
,,,15.877527,5074675139,,service,,,,,,,parking_aisle,5074673915,
,,,19.894164,5074675139,,service,,,,,,,parking_aisle,5074675138,
,,,19.894164,5074675138,,service,,,,,,,parking_aisle,5074675139,
,,,17.435217,5074675138,,service,,,,,,,parking_aisle,5074675135,
,,,17.435217,5074675135,,service,,,,,,,parking_aisle,5074675138,
,,,18.692701,5074675135,,service,,,,,,,parking_aisle,5074675134,
,,,18.692701,5074675134,,service,,,,,,,parking_aisle,5074675135,
,,,17.860757,5074675134,,service,,,,,,,parking_aisle,5074675132,
,,,17.860757,5074675132,,service,,,,,,,parking_aisle,5074675134,
,,,25.526929,5074675132,,service,,,,,,,parking_aisle,5074673918,
,,,25.526929,5074673918,,service,,,,,,,parking_aisle,5074675132,
,,,17.73318,5074673918,,service,,,,,,,parking_aisle,5074675126,
,,,17.73318,5074675126,,service,,,,,,,parking_aisle,5074673918,
,,,101.778495,5074675126,,service,,,,,,,parking_aisle,5074673864,
,,,101.778495,5074673864,,service,,,,,,,parking_aisle,5074675126,
,,,23.212232,5074675122,,service,,,,,yes,,driveway,5074675125,
,,,23.212232,5074675125,,service,,,,,yes,,driveway,5074675122,
,,,11.934754,5074675125,,service,,,,,,,driveway,5074675126,
,,,11.934754,5074675126,,service,,,,,,,driveway,5074675125,
,,,24.902476,5074675125,,service,,,,,yes,,driveway,5074675129,
,,,24.902476,5074675129,,service,,,,,yes,,driveway,5074675125,
,,,84.805578,5074673862,,service,,,,,,,parking_aisle,5074675126,
,,,84.805578,5074675126,,service,,,,,,,parking_aisle,5074673862,
,,,84.821365,5074673918,,service,,,,,,,parking_aisle,5074675130,
,,,84.821365,5074675130,,service,,,,,,,parking_aisle,5074673918,
,,,99.986443,5074675131,,service,,,,,,,parking_aisle,5074675132,
,,,99.986443,5074675132,,service,,,,,,,parking_aisle,5074675131,
,,,102.53297,5074675133,,service,,,,,,,parking_aisle,5074675134,
,,,102.53297,5074675134,,service,,,,,,,parking_aisle,5074675133,
,,,102.408316,5074675135,,service,,,,,,,parking_aisle,5074675136,
,,,102.408316,5074675136,,service,,,,,,,parking_aisle,5074675135,
,,,102.339245,5074675137,,service,,,,,,,parking_aisle,5074675138,
,,,102.339245,5074675138,,service,,,,,,,parking_aisle,5074675137,
,,,102.201366,5074675139,,service,,,,,,,parking_aisle,5074675140,
,,,102.201366,5074675140,,service,,,,,,,parking_aisle,5074675139,
,,,102.128964,5074673915,,service,,,,,,,parking_aisle,5074675141,
,,,102.128964,5074675141,,service,,,,,,,parking_aisle,5074673915,
,,,78.117155,5074673914,,service,,,,,,,parking_aisle,5074675142,
,,,78.117155,5074675142,,service,,,,,,,parking_aisle,5074673914,
,,,4.573144,4778004244,,service,,,,,,,parking_aisle,4778004253,
,,,4.573144,4778004253,,service,,,,,,,parking_aisle,4778004244,
,,,121.35671,4778004253,,service,,,,,,,parking_aisle,4778004245,
,,,121.35671,4778004245,,service,,,,,,,parking_aisle,4778004253,
,,,44.481563,80788704,,service,,,,,yes,,driveway,5074675176,
,,,44.481563,5074675176,,service,,,,,yes,,driveway,80788704,
,,,7.772673,5074675176,,service,,,,,yes,,driveway,5074675179,
,,,7.772673,5074675179,,service,,,,,yes,,driveway,5074675176,
,,,26.909205,5074675179,,service,,,,,yes,,driveway,5074675184,
,,,26.909205,5074675184,,service,,,,,yes,,driveway,5074675179,
,,,11.770286,5074675184,,service,,,,,yes,,driveway,80788704,
,,,11.770286,80788704,,service,,,,,yes,,driveway,5074675184,
,,,26.909205,5074675179,,service,,,,,,,parking_aisle,5074675184,
,,,26.909205,5074675184,,service,,,,,,,parking_aisle,5074675179,
,,,65.596215,5074675185,,service,,,,,,,driveway,5074675189,
,,,65.596215,5074675189,,service,,,,,,,driveway,5074675185,
,,,61.990931,5074675189,,service,,,,,,,parking_aisle,5074675197,
,,,61.990931,5074675197,,service,,,,,,,parking_aisle,5074675189,
,,,26.006601,5074675197,,service,,,,,,,parking_aisle,5074675198,
,,,26.006601,5074675198,,service,,,,,,,parking_aisle,5074675197,
,,,39.354726,5074675198,,service,,,,,,,parking_aisle,5074675190,
,,,39.354726,5074675190,,service,,,,,,,parking_aisle,5074675198,
,,,28.412069,5074675191,,service,,,,,,,driveway,5074675190,
,,,28.412069,5074675190,,service,,,,,,,driveway,5074675191,
,,,19.809265,5074675190,,service,,,,,,,parking_aisle,5074675194,
,,,19.809265,5074675194,,service,,,,,,,parking_aisle,5074675190,
,,,68.067597,5074675194,,service,,,,,,,parking_aisle,5074675197,
,,,68.067597,5074675197,,service,,,,,,,parking_aisle,5074675194,
,,,28.921698,5074675198,,service,,,,,,,driveway,2441039904,
,,,28.921698,2441039904,,service,,,,,,,driveway,5074675198,
,,,115.292192,5074675176,,service,,,,,,,parking_aisle,5074675200,
,,,115.292192,5074675200,,service,,,,,,,parking_aisle,5074675176,
,,,61.828947,80807379,,service,,,,,,,parking_aisle,5074675237,
,,,61.828947,5074675237,,service,,,,,,,parking_aisle,80807379,
,,,74.112416,5074675237,,service,,,,,,,driveway,5074675244,
,,,74.112416,5074675244,,service,,,,,,,driveway,5074675237,
,,,22.904391,5074675249,,service,,,,,,,driveway,5074675250,
,,,22.904391,5074675250,,service,,,,,,,driveway,5074675249,
,,,39.173561,5074675250,,service,,,,,,,parking_aisle,5074675251,
,,,39.173561,5074675251,,service,,,,,,,parking_aisle,5074675250,
,,,25.710912,5074675244,,service,,,,,,,driveway,5074675251,
,,,25.710912,5074675251,,service,,,,,,,driveway,5074675244,
,,,16.791408,2440959200,,service,,,,,,,driveway,5074675254,
,,,16.791408,5074675254,,service,,,,,,,driveway,2440959200,
,,,27.853803,5074675254,,service,,,,,,,parking_aisle,5074675255,
,,,27.853803,5074675255,,service,,,,,,,parking_aisle,5074675254,
,,,32.132505,5074675255,,service,,,,,,,parking_aisle,5074675257,
,,,32.132505,5074675257,,service,,,,,,,parking_aisle,5074675255,
,,,30.094842,5074675257,,service,,,,,,,driveway,2440959230,
,,,30.094842,2440959230,,service,,,,,,,driveway,5074675257,
,,,33.128106,3625628733,,service,,,,,,,driveway,5074675258,
,,,33.128106,5074675258,,service,,,,,,,driveway,3625628733,
,,,36.570707,5074675258,,service,,,,,,,driveway,80807379,
,,,36.570707,80807379,,service,,,,,,,driveway,5074675258,
,,,60.893911,80807379,,service,,,,,,,driveway,5074675261,
,,,60.893911,5074675261,,service,,,,,,,driveway,80807379,
,,,22.126366,5074675403,,service,,,,,,,parking_aisle,5074675411,
,,,22.126366,5074675411,,service,,,,,,,parking_aisle,5074675403,
,,,28.97936,5074675411,,service,,,,,,,parking_aisle,5074675416,
,,,28.97936,5074675416,,service,,,,,,,parking_aisle,5074675411,
,,,14.922434,5074675416,,service,,,,,,,parking_aisle,5074675410,
,,,14.922434,5074675410,,service,,,,,,,parking_aisle,5074675416,
,,,54.223145,5074675411,,service,,,,,,,parking_aisle,5074675412,
,,,54.223145,5074675412,,service,,,,,,,parking_aisle,5074675411,
,,,67.090951,5074675412,,service,,,,,yes,,drive-through,5074675416,
,,,67.090951,5074675416,,service,,,,,yes,,drive-through,5074675412,
,,,25.250151,5074675427,,service,,,,,,,driveway,5074675428,
,,,25.250151,5074675428,,service,,,,,,,driveway,5074675427,
,,,19.085698,5074675429,,service,,,,,,,parking_aisle,5074675428,
,,,19.085698,5074675428,,service,,,,,,,parking_aisle,5074675429,
,,,19.051649,5074675428,,service,,,,,,,parking_aisle,5074675430,
,,,19.051649,5074675430,,service,,,,,,,parking_aisle,5074675428,
,,,46.202642,5074675429,,service,,,,,,,parking_aisle,5074675433,
,,,46.202642,5074675433,,service,,,,,,,parking_aisle,5074675429,
,,,45.547881,5074675433,,service,,,,,,,parking_aisle,5074675430,
,,,45.547881,5074675430,,service,,,,,,,parking_aisle,5074675433,
,,,41.726419,5074675428,,service,,,,,,,parking_aisle,5074675433,
,,,41.726419,5074675433,,service,,,,,,,parking_aisle,5074675428,
,,,30.042213,5074675444,,service,,,,,,,driveway,5074675445,
,,,30.042213,5074675445,,service,,,,,,,driveway,5074675444,
,,,30.209052,5074675446,,service,,,,,,,driveway,5074675447,
,,,30.209052,5074675447,,service,,,,,,,driveway,5074675446,
,,,33.096198,5074675460,,service,,,,,,,driveway,5074675463,
,,,33.096198,5074675463,,service,,,,,,,driveway,5074675460,
,,,93.399932,80305805,,service,,,,,,,driveway,5074675475,
,,,93.399932,5074675475,,service,,,,,,,driveway,80305805,
,,,61.77272,5074675475,,service,,,,,,,parking_aisle,5074675510,
,,,61.77272,5074675510,,service,,,,,,,parking_aisle,5074675475,
,,,17.250776,5074675510,,service,,,,,,,parking_aisle,5074675509,
,,,17.250776,5074675509,,service,,,,,,,parking_aisle,5074675510,
,,,75.478152,5074675475,,service,,,,,,,parking_aisle,5074675516,
,,,75.478152,5074675516,,service,,,,,,,parking_aisle,5074675475,
,,,46.389337,5074675516,,service,,,,,,,parking_aisle,5074675513,
,,,46.389337,5074675513,,service,,,,,,,parking_aisle,5074675516,
,,,9.282344,80246114,,service,,,,,,,parking_aisle,5074675521,
,,,9.282344,5074675521,,service,,,,,,,parking_aisle,80246114,
,,,26.577755,5074675521,,service,,,,,,,parking_aisle,5074675516,
,,,26.577755,5074675516,,service,,,,,,,parking_aisle,5074675521,
,,,31.043127,5074675517,,service,,,,,yes,,drive-through,5074675521,
,,,31.043127,5074675521,,service,,,,,yes,,drive-through,5074675517,
,,,21.044845,5074675522,,service,,,,,,,parking_aisle,5074675526,
,,,21.044845,5074675526,,service,,,,,,,parking_aisle,5074675522,
,,,71.769694,2461246437,,residential,,,,South Durham Avenue,no,,,2461246258,
,,,71.769694,2461246258,,residential,,,,South Durham Avenue,no,,,2461246437,
,,,39.337581,2462380688,,footway,,,,,,,,2462315986,
,,,39.337581,2462315986,,footway,,,,,,,,2462380688,
,,,42.864911,2462333307,,residential,,,,East Stoney Brook Trail,no,,,6293391792,
,,,42.864911,6293391792,,residential,,,,East Stoney Brook Trail,no,,,2462333307,
,,,144.591203,5074690969,,residential,,,,South Ostro Avenue,,,,5074690975,
,,,144.591203,5074690975,,residential,,,,South Ostro Avenue,,,,5074690969,
,,,87.575565,5074690980,,service,,,,,,,driveway,5074690995,
,,,87.575565,5074690995,,service,,,,,,,driveway,5074690980,
,,,13.468271,5074690995,,service,,,,,,,driveway,5074691000,
,,,13.468271,5074691000,,service,,,,,,,driveway,5074690995,
,,,196.485093,5074690995,,service,,,,,,,driveway,5074691008,
,,,196.485093,5074691008,,service,,,,,,,driveway,5074690995,
,,,92.590764,5074691008,,service,,,,,,,driveway,5074691007,
,,,92.590764,5074691007,,service,,,,,,,driveway,5074691008,
,,,82.181338,5074691008,,service,,,,,,,driveway,5074691010,
,,,82.181338,5074691010,,service,,,,,,,driveway,5074691008,
,,,94.519139,5074691190,,residential,,,,East 53rd Street,,,,5074691227,
,,,94.519139,5074691227,,residential,,,,East 53rd Street,,,,5074691190,
,,,97.923627,5074691227,,residential,,,,East 53rd Street,,,,5074691221,
,,,97.923627,5074691221,,residential,,,,East 53rd Street,,,,5074691227,
,,,102.031687,5074691221,,residential,,,,East 53rd Street,,,,1912027851,
,,,102.031687,1912027851,,residential,,,,East 53rd Street,,,,5074691221,
,,,102.134576,1912027851,,residential,,,,East 53rd Street,,,,1912026266,
,,,102.134576,1912026266,,residential,,,,East 53rd Street,,,,1912027851,
,,,99.175025,1912026266,,residential,,,,East 53rd Street,,,,1912019660,
,,,99.175025,1912019660,,residential,,,,East 53rd Street,,,,1912026266,
,,,48.657398,1912019660,,residential,,,,East 53rd Street,,,,5082212935,
,,,48.657398,5082212935,,residential,,,,East 53rd Street,,,,1912019660,
,,,75.470967,5082212935,,residential,,,,East 53rd Street,,,,5082212939,
,,,75.470967,5082212939,,residential,,,,East 53rd Street,,,,5082212935,
,,,26.59089,5082212939,,residential,,,,East 53rd Street,,,,80693292,
,,,26.59089,80693292,,residential,,,,East 53rd Street,,,,5082212939,
,,,97.033206,5074691198,,residential,,,,East Harmodon Street,,,,5074691197,
,,,97.033206,5074691197,,residential,,,,East Harmodon Street,,,,5074691198,
,,,98.791683,5074691197,,residential,,,,East Harmodon Street,,,,5074691203,
,,,98.791683,5074691203,,residential,,,,East Harmodon Street,,,,5074691197,
,,,100.661809,5074691203,,residential,,,,East Harmodon Street,,,,5217253984,
,,,100.661809,5217253984,,residential,,,,East Harmodon Street,,,,5074691203,
,,,101.296368,5217253984,,residential,,,,East Harmodon Street,,,,5217253979,
,,,101.296368,5217253979,,residential,,,,East Harmodon Street,,,,5217253984,
,,,101.232146,5074691206,,residential,,,,East Bighorn Drive,,,,5217253985,
,,,101.232146,5217253985,,residential,,,,East Bighorn Drive,,,,5074691206,
,,,101.492328,5217253985,,residential,,,,East Bighorn Drive,,,,5217253987,
,,,101.492328,5217253987,,residential,,,,East Bighorn Drive,,,,5217253985,
,,,28.47501,5074691232,,service,,,,,,,driveway,5074691233,
,,,28.47501,5074691233,,service,,,,,,,driveway,5074691232,
,,,22.924855,5074691233,,service,,,,,,,driveway,5074691234,
,,,22.924855,5074691234,,service,,,,,,,driveway,5074691233,
,,,22.370143,5074691234,,service,,,,,,,driveway,2462558797,
,,,22.370143,2462558797,,service,,,,,,,driveway,5074691234,
,,,22.924855,5074691233,,service,,,,,,,parking_aisle,5074691234,
,,,22.924855,5074691234,,service,,,,,,,parking_aisle,5074691233,
,,,215.757289,5074691425,,residential,,,,South Golden Oak Avenue,,,,5074691434,
,,,215.757289,5074691434,,residential,,,,South Golden Oak Avenue,,,,5074691425,
,,,233.050217,5074691437,,residential,,,,West Oak Hill Drive,,,,5074691434,
,,,233.050217,5074691434,,residential,,,,West Oak Hill Drive,,,,5074691437,
,,,173.078684,3103141196,,residential,,,,,,,,5265255389,
,,,173.078684,5265255389,,residential,,,,,,,,3103141196,
,,,128.661207,5265255389,,residential,,,,,,,,5074691454,
,,,128.661207,5074691454,,residential,,,,,,,,5265255389,
,,,17.116822,5074691455,,service,,,,,,,parking_aisle,5074691459,
,,,17.116822,5074691459,,service,,,,,,,parking_aisle,5074691455,
,,,31.468936,1351702274,,service,,,,,,,driveway,5074691463,
,,,31.468936,5074691463,,service,,,,,,,driveway,1351702274,
,,,133.360305,5074691468,,residential,,,,South Townsley Avenue,,,,5074691469,
,,,133.360305,5074691469,,residential,,,,South Townsley Avenue,,,,5074691468,
,,,155.580419,5074691475,,residential,,,,West Mills Street,,,,5074691476,
,,,155.580419,5074691476,,residential,,,,West Mills Street,,,,5074691475,
,,,136.612381,5074691480,,residential,,,,West Schofield Street,,,,5074691482,
,,,136.612381,5074691482,,residential,,,,West Schofield Street,,,,5074691480,
,,,146.109047,5074691487,,residential,,2,,West Kinsley Place,,,,5074691489,
,,,146.109047,5074691489,,residential,,2,,West Kinsley Place,,,,5074691487,
,,,139.543124,5074691491,,residential,,2,,West Townsley Place,,,,5074691492,
,,,139.543124,5074691492,,residential,,2,,West Townsley Place,,,,5074691491,
,,,179.54045,5074691492,,residential,,2,,West Townsley Place,,,,5215245021,
,,,179.54045,5215245021,,residential,,2,,West Townsley Place,,,,5074691492,
,,,237.006418,5074691507,,residential,,,,West Pettigrew Lane,,,,5074691511,
,,,237.006418,5074691511,,residential,,,,West Pettigrew Lane,,,,5074691507,
,,,51.348549,5074691551,,service,,,,,,,driveway,5074691558,
,,,51.348549,5074691558,,service,,,,,,,driveway,5074691551,
,,,158.833988,5074691567,,service,,,,,,,parking_aisle,5074691571,
,,,158.833988,5074691571,,service,,,,,,,parking_aisle,5074691567,
,,,149.918613,5074810463,,residential,,,,West 19th Street,,,,5074810464,
,,,149.918613,5074810464,,residential,,,,West 19th Street,,,,5074810463,
,,,91.486667,5074810464,,residential,,,,West 19th Street,,,,5074810468,
,,,91.486667,5074810468,,residential,,,,West 19th Street,,,,5074810464,
,,,92.188177,5074810468,,residential,,,,West 19th Street,,,,5074810465,
,,,92.188177,5074810465,,residential,,,,West 19th Street,,,,5074810468,
,,,149.360127,5074810466,,residential,,,,West 20th Street,,,,5074810467,
,,,149.360127,5074810467,,residential,,,,West 20th Street,,,,5074810466,
,,,28.031802,5074810481,,service,,,,,,,driveway,5074810484,
,,,28.031802,5074810484,,service,,,,,,,driveway,5074810481,
,,,49.100054,5074810484,,service,,,,,,,driveway,5074810482,
,,,49.100054,5074810482,,service,,,,,,,driveway,5074810484,
,,,24.629014,5074810483,,service,,,,,,,driveway,5074810486,
,,,24.629014,5074810486,,service,,,,,,,driveway,5074810483,
,,,36.774089,5074810486,,service,,,,,,,driveway,5074810488,
,,,36.774089,5074810488,,service,,,,,,,driveway,5074810486,
,,,20.991891,5074810488,,service,,,,,,,driveway,5074810482,
,,,20.991891,5074810482,,service,,,,,,,driveway,5074810488,
,,,20.806181,5074810484,,service,,,,,,,parking_aisle,5074810487,
,,,20.806181,5074810487,,service,,,,,,,parking_aisle,5074810484,
,,,61.627916,5074810487,,service,,,,,,,parking_aisle,5074810486,
,,,61.627916,5074810486,,service,,,,,,,parking_aisle,5074810487,
,,,49.091873,5074810487,,service,,,,,,,parking_aisle,5074810488,
,,,49.091873,5074810488,,service,,,,,,,parking_aisle,5074810487,
,,,77.786366,5074810484,,service,,,,,,,parking_aisle,5074810494,
,,,77.786366,5074810494,,service,,,,,,,parking_aisle,5074810484,
,,,15.137893,5074810494,,service,,,,,,,parking_aisle,5074810493,
,,,15.137893,5074810493,,service,,,,,,,parking_aisle,5074810494,
,,,62.275595,5074810482,,service,,,,,,,parking_aisle,5074810493,
,,,62.275595,5074810493,,service,,,,,,,parking_aisle,5074810482,
,,,60.136689,5074810482,,service,,,,,,,parking_aisle,5074810494,
,,,60.136689,5074810494,,service,,,,,,,parking_aisle,5074810482,
,,,92.204585,5074810495,,residential,,,,Annabelle Street,,,,1902592928,
,,,92.204585,1902592928,,residential,,,,Annabelle Street,,,,5074810495,
,,,90.269991,1902592928,,residential,,,,Annabelle Street,,,,5074810498,
,,,90.269991,5074810498,,residential,,,,Annabelle Street,,,,1902592928,
,,,63.725594,5074810498,,residential,,,,Annabelle Street,,,,5074810497,
,,,63.725594,5074810497,,residential,,,,Annabelle Street,,,,5074810498,
,,,38.113026,5074810497,,service,,,,,,,driveway,5074810503,
,,,38.113026,5074810503,,service,,,,,,,driveway,5074810497,
,,,45.844244,5074810503,,service,,,,,,,parking_aisle,5074810506,
,,,45.844244,5074810506,,service,,,,,,,parking_aisle,5074810503,
,,,62.309236,5074810506,,service,,,,,,,parking_aisle,5074810505,
,,,62.309236,5074810505,,service,,,,,,,parking_aisle,5074810506,
,,,30.640847,5074810506,,service,,,,,,,parking_aisle,5074810515,
,,,30.640847,5074810515,,service,,,,,,,parking_aisle,5074810506,
