x,y,id
-96.7291448,43.5615872,2457644328
-96.7291646,43.5658509,2457644330
-96.7321203,43.5590384,2457644331
-96.732114,43.5577428,2457644333
-96.7306227,43.5590467,2457644334
-96.7306043,43.5564392,2457644335
-96.73062,43.5577458,2457644337
-96.7291474,43.5603133,2457644338
-96.7321113,43.5564343,2457644340
-96.7291528,43.5641254,2457644341
-96.7392039,43.5506807,2457649264
-96.7336133,43.5577408,2457649270
-96.7306307,43.562847,2457649271
-96.7412889,43.5493627,2457649280
-96.7406261,43.555492,2457649282
-96.7306253,43.5615862,2457649283
-96.7406997,43.5564123,2457649285
-96.7413044,43.5506747,2457649289
-96.7336133,43.5590315,2457649293
-96.7400372,43.5505426,2457649301
-96.7336239,43.5602916,2457649312
-96.7351155,43.5590263,2457649316
-96.7306252,43.5603062,2457649318
-96.739203,43.5504046,2457649325
-96.7351073,43.5577354,2457649333
-96.7447418,43.5485755,2457667209
-96.7378511,43.5602711,2457667210
-96.7390368,43.5538066,2457667213
-96.7405763,43.5424016,2457667214
-96.7398129,43.5516857,2457667215
-96.7378575,43.5615331,2457667218
-96.7433417,43.5472622,2457667219
-96.743339,43.5459546,2457667221
-96.739182,43.5479493,2457667222
-96.7378056,43.5389606,2457667223
-96.7412807,43.548064,2457667225
-96.744723,43.5459529,2457667226
-96.7405763,43.5413199,2457667232
-96.7383249,43.5530037,2457667234
-96.7338401,43.5625747,2457667236
-96.7419657,43.5459593,2457667237
-96.739182,43.548064,2457667238
-96.740579,43.5389603,2457667239
-96.7163032,43.5340633,2457667240
-96.7390341,43.5530046,2457667242
-96.7341482,43.539916,2457667246
-96.7461238,43.5498697,2457667247
-96.7371066,43.5493724,2457667249
-96.7461151,43.548571,2457667250
-96.7405763,43.5402301,2457667251
-96.7391977,43.5376913,2457667252
-96.7358662,43.5625823,2457667255
-96.7362784,43.5376906,2457667257
-96.7378002,43.5402333,2457667258
-96.7377627,43.5485888,2457667260
-96.71793,43.534071,2457667263
-96.7391936,43.5493743,2457667264
-96.7392833,43.5602642,2457667265
-96.746099,43.5472536,2457667266
-96.7362714,43.5402324,2457667267
-96.7447445,43.5498719,2457667268
-96.7460963,43.5459521,2457667269
-96.7348525,43.5389668,2457667275
-96.7405763,43.5376912,2457667279
-96.7391941,43.5490983,2457667280
-96.7362767,43.5389625,2457667282
-96.7391977,43.5413209,2457667285
-96.739195,43.540232,2457667286
-96.7391923,43.5366799,2457667287
-96.7377976,43.5366825,2457667289
-96.7447257,43.5472581,2457667290
-96.7398174,43.553003,2457667292
-96.7392003,43.5389606,2457667294
-96.7377466,43.547278,2457667295
-96.7377548,43.5479455,2457667296
-96.7391819,43.547788,2457667298
-96.7413065,43.5516896,2457667299
-96.7419492,43.5446675,2457667301
-96.7378002,43.5376932,2457667303
-96.7245582,43.531229,2457680735
-96.7216024,43.536671,2457680748
-96.7230241,43.5384907,2457680750
-96.7230669,43.5366743,2457680751
-96.7163013,43.5330255,2457680753
-96.7245528,43.5356404,2457680755
-96.7194264,43.5340672,2457680756
-96.7263105,43.5361885,2457680759
-96.7230695,43.535641,2457680763
-96.7238116,43.5340769,2457680766
-96.7193499,43.5330227,2457680770
-96.7245582,43.5335197,2457680771
-96.7063383,43.5354186,2457680776
-96.7275576,43.5362314,2457680778
-96.7163053,43.5351074,2457680780
-96.7179275,43.5351172,2457680782
-96.7245529,43.529415,2457680783
-96.7230723,43.5345938,2457680784
-96.7222827,43.5385751,2457680788
-96.7223162,43.5340672,2457680789
-96.7245505,43.5366789,2457680791
-96.7245582,43.5345957,2457680796
-96.722279,43.5393795,2457680801
-96.71123,43.5414072,2457689199
-96.7057962,43.5376533,2457689228
-96.7057834,43.5378081,2457689280
-96.7056947,43.5377549,2457689299
-96.7112237,43.5412906,2457689355
-96.7051393,43.5430423,2457725630
-96.7192125,43.5499346,2457725640
-96.7177776,43.5499325,2457725644
-96.7162972,43.5321012,2457725652
-96.710667,43.5293626,2457725659
-96.7070019,43.5457578,2457725666
-96.7137989,43.5320964,2457725668
-96.7149344,43.5499405,2457725671
-96.7149317,43.5486159,2457725681
-96.7150273,43.5320982,2457725682
-96.7143926,43.5293777,2457725684
-96.7147674,43.5283133,2457725686
-96.7119521,43.532118,2457725698
-96.7141056,43.5277627,2457725706
-96.716963,43.5293844,2457725717
-96.7162858,43.5309481,2457725727
-96.7156371,43.5320996,2457725729
-96.7137221,43.5264987,2457725730
-96.7153662,43.5289062,2457725731
-96.7131749,43.5293734,2457725732
-96.716356,43.54994,2457725739
-96.7177722,43.5486115,2457725740
-96.7163479,43.5486111,2457725744
-96.7106525,43.5275558,2457725746
-96.7119412,43.5293667,2457725755
-96.7130944,43.5321501,2457725764
-96.7143986,43.5310771,2457725765
-96.7156298,43.5293799,2457725771
-96.7156381,43.5320375,2457725798
-96.7192072,43.5486124,2457725805
-96.7094225,43.5293586,2457725819
-96.7119464,43.5310634,2457725860
-96.7131776,43.5310709,2457725882
-96.7156345,43.531081,2457725894
-96.7158812,43.5293802,2457725949
-96.7192199,43.5512224,2458654496
-96.7177903,43.552524,2458654501
-96.7212798,43.5512183,2458654502
-96.716358,43.551222,2458654503
-96.7177742,43.5512233,2458654504
-96.719236,43.5538246,2458654505
-96.7192279,43.5525248,2458654507
-96.7149392,43.5512204,2458654508
-96.7163633,43.552519,2458654510
-96.7178119,43.5551419,2458654511
-96.7192418,43.5551393,2458654512
-96.717793,43.5538255,2458654513
-96.7163682,43.5538237,2458654516
-96.7177723,43.5476247,2458654517
-96.7134139,43.5549641,2458661743
-96.7120799,43.5486162,2458661745
-96.7134424,43.5574921,2458661746
-96.7120826,43.5512102,2458661747
-96.7088974,43.5480527,2458661748
-96.7149337,43.5549625,2458661753
-96.7135068,43.5486197,2458661754
-96.7149606,43.5525198,2458661758
-96.713531,43.5512171,2458661764
-96.7149502,43.5562355,2458661768
-96.7101459,43.548054,2458661771
-96.7149498,43.557502,2458661772
-96.7149633,43.5538303,2458661777
-96.7134352,43.5562308,2458661781
-96.7080972,43.554795,2458668718
-96.70539,43.5543862,2458668720
-96.7067584,43.5569243,2458668721
-96.7081102,43.5569219,2458668723
-96.7081021,43.5558989,2458668725
-96.7047199,43.5573206,2458668726
-96.710728,43.544865,2458668727
-96.7067369,43.5559025,2458668729
-96.7094628,43.5581606,2458668730
-96.7107254,43.5439486,2458668731
-96.704021,43.5540638,2458668732
-96.7067323,43.5546648,2458668733
-96.7101326,43.5448658,2458668735
-96.7040359,43.5559051,2458668736
-96.7094657,43.5569172,2458668737
-96.7094602,43.5558949,2458668738
-96.7053851,43.5559043,2458668739
-96.7094567,43.5548221,2458668740
-96.7120128,43.5562297,2458668741
-96.7070051,43.5421318,2458672242
-96.7115032,43.543953,2458672245
-96.7032903,43.5448695,2458672248
-96.6996325,43.5419054,2458672251
-96.7032825,43.5457691,2458672252
-96.7070051,43.5430367,2458672253
-96.6996532,43.5439417,2458672255
-96.6627671,43.5438932,2458675478
-96.6636588,43.544831,2458675481
-96.6627835,43.5448229,2458675487
-96.6914587,43.5484778,2458680341
-96.6725046,43.5438397,2458680343
-96.671492,43.5441657,2458680351
-96.6658784,43.5436622,2458680352
-96.6929209,43.5484805,2458680358
-96.6716678,43.5438978,2458680360
-96.691454,43.5466737,2458722483
-96.6892677,43.5467986,2458722485
-96.6902809,43.5467965,2458722488
-96.69275,43.5467635,2458750776
-96.7113899,43.5471482,2458750785
-96.7101058,43.5466684,2458750786
-96.7107817,43.5466681,2458750801
-96.7114206,43.5462194,2458750804
-96.71139,43.5453556,2458750824
-96.6949467,43.5467538,2458750840
-96.7123427,43.5466631,2458750842
-96.7114131,43.5459874,2458750851
-96.694531,43.5466294,2458750857
-96.6927089,43.546634,2458750904
-96.6875377,43.5473409,2458753768
-96.689461,43.5475096,2458753808
-96.6522568,43.541716,2458809084
-96.6518482,43.5419843,2458809113
-96.6517329,43.5366603,2458809141
-96.6529672,43.5397507,2458809161
-96.652096,43.5367404,2458809169
-96.6542139,43.5362291,2458809183
-96.6578115,43.5430443,2458809197
-96.6546599,43.5374292,2458809227
-96.6568278,43.5430761,2458809237
-96.6542603,43.5361672,2458809241
-96.6604437,43.5429602,2458809254
-96.6598125,43.5430618,2458809257
-96.6517019,43.5550708,2458809269
-96.6546645,43.5377765,2458809327
-96.6541254,43.5377753,2458809341
-96.6563496,43.5459041,2458809366
-96.6520284,43.5416003,2458809382
-96.6614835,43.544831,2458809392
-96.6521145,43.5426142,2458809400
-96.6526,43.5367292,2458809401
-96.6522699,43.5471072,2458809416
-96.6575648,43.5429607,2458809418
-96.6566986,43.543159,2458809454
-96.6580553,43.543063,2458809466
-96.6533935,43.5408041,2458809467
-96.6518256,43.551196,2458809485
-96.6599727,43.5430551,2458809501
-96.6569041,43.5294749,2458844310
-96.6611214,43.5305262,2458844312
-96.6615685,43.5294609,2458844317
-96.6603541,43.5312036,2458844318
-96.661291,43.5302815,2458844324
-96.6518297,43.5293671,2458844328
-96.6570704,43.5294746,2458844361
-96.6566237,43.5304367,2458844401
-96.6509008,43.5294162,2458844412
-96.6614098,43.5303268,2458844417
-96.6569953,43.5293492,2458844430
-96.6592707,43.5318446,2458844441
-96.6520538,43.5293554,2458844445
-96.6614317,43.5294614,2458844446
-96.6615175,43.5293359,2458844450
-96.6584097,43.5291299,2458848914
-96.6615697,43.5295671,2458848917
-96.6517063,43.53238,2458848919
-96.6572161,43.5296958,2458848937
-96.6520534,43.5292831,2458848964
-96.661518,43.5292559,2458848969
-96.651679,43.5293742,2458848973
-96.6522022,43.5295119,2458848979
-96.651829,43.5292929,2458848996
-96.657487,43.5292388,2458849007
-96.6516773,43.5292971,2458849009
-96.6584093,43.5295573,2458849011
-96.6518291,43.5295787,2458849013
-96.6516875,43.5294832,2458849026
-96.6584091,43.5296915,2458849030
-96.6614305,43.529567,2458849036
-96.6520547,43.5295904,2458849049
-96.6522057,43.5295986,2458849055
-96.6522022,43.5293543,2458849088
-96.6568298,43.5292835,2458849112
-96.6569052,43.5295846,2458849116
-96.6570723,43.5295826,2458849118
-96.6522004,43.5292777,2458849123
-96.6592412,43.5295324,2458849136
-96.6516934,43.5295713,2458849137
-96.6584096,43.529254,2458849149
-96.6572054,43.529585,2458849155
-96.6569923,43.5292462,2458849161
-96.6593455,43.5292775,2458849164
-96.6567641,43.5305358,2458849166
-96.6592375,43.5296035,2458849169
-96.6568058,43.529587,2458849170
-96.6561995,43.5096435,2458877301
-96.6559367,43.5003494,2458877337
-96.6558527,43.5148542,2458877359
-96.656249,43.509023,2458877470
-96.6561601,43.5121954,2458877480
-96.651984,43.5161469,2458997388
-96.6818627,43.4894327,2458997398
-96.6869033,43.4934221,2458997410
-96.6513614,43.5063308,2458997414
-96.6846655,43.4979426,2458997422
-96.6688297,43.4990832,2458997423
-96.6800855,43.4893849,2458997434
-96.6519829,43.5148656,2459001257
-96.6538846,43.5003469,2459008762
-96.6623657,43.4894641,2459022413
-96.6687766,43.4821277,2459022417
-96.7274956,43.4719814,2459064878
-96.7076972,43.4806719,2459064883
-96.6877732,43.4821097,2459064903
-96.7676549,43.4752079,2459107108
-96.7473144,43.4756103,2459107112
-96.7657593,43.4751923,2459107117
-96.7682803,43.4752658,2459107123
-96.7473145,43.4813881,2459107133
-96.7473129,43.4776524,2459107141
-96.7640644,43.4753004,2459107145
-96.7609526,43.4752826,2459107171
-96.767297,43.4751917,2459107175
-96.7671292,43.4751932,2459107196
-96.7511576,43.5010639,2459137329
-96.6965077,43.4999569,2459137331
-96.7510921,43.5017735,2459137333
-96.7052037,43.4894937,2459137368
-96.7510993,43.5016953,2459137393
-96.7511861,43.500647,2459137399
-96.6515969,43.5730115,2459987267
-96.6585073,43.567858,2459987270
-96.6515817,43.5677569,2459987351
-96.6606846,43.5872457,2459995557
-96.6559346,43.5008767,2460191781
-96.6558521,43.5147327,2460202477
-96.6560049,43.5104089,2460202478
-96.6646692,43.5147015,2460202579
-96.671195,43.5148063,2460202631
-96.6711921,43.5147417,2460202681
-96.6560396,43.5106584,2460202746
-96.6560654,43.5147298,2460202772
-96.6609459,43.5147169,2460202799
-96.6559058,43.5129907,2460202956
-96.655283,43.5131726,2460213264
-96.6551152,43.5105408,2460213273
-96.6587363,43.5093814,2460213298
-96.6572321,43.5101489,2460213318
-96.6572214,43.5112188,2460213322
-96.6589937,43.5096848,2460213342
-96.656237,43.510641,2460213343
-96.6588844,43.509219,2460213382
-96.6548308,43.5131266,2460213386
-96.6571087,43.5096042,2460213427
-96.659396,43.5110018,2460213437
-96.6583774,43.5124637,2460213452
-96.6589454,43.5094847,2460213482
-96.6588978,43.5121505,2460213484
-96.6579295,43.5108395,2460213488
-96.6555718,43.5106916,2460213490
-96.6554977,43.5131707,2460213491
-96.6586644,43.512489,2460213494
-96.6588629,43.5123742,2460213512
-96.6554966,43.51299,2460213515
-96.6571814,43.5106373,2460213517
-96.6584706,43.5094121,2460213542
-96.6588254,43.5089448,2460213556
-96.657098,43.5122225,2460213564
-96.6591767,43.5110301,2460213584
-96.6593853,43.5111263,2460213592
-96.6539136,43.510107,2460223177
-96.6556114,43.50879,2460223186
-96.6540663,43.5086992,2460223210
-96.6538157,43.5111279,2460223212
-96.6537345,43.5087308,2460223224
-96.6537935,43.5082464,2460223233
-96.6539377,43.5117351,2460223236
-96.6554163,43.5109465,2460223240
-96.6540784,43.5116244,2460223247
-96.6588736,43.5126349,2460223255
-96.6538492,43.5085371,2460223264
-96.6538137,43.5116276,2460223288
-96.6538928,43.5114717,2460223295
-96.6556148,43.5113841,2460223311
-96.655427,43.5085615,2460223324
-96.6539475,43.5090968,2460223355
-96.6544131,43.5086549,2460223357
-96.654465,43.5115733,2460223379
-96.6538752,43.5087994,2460223385
-96.6563479,43.5122323,2460237609
-96.6559107,43.5121343,2460237615
-96.6556774,43.5120797,2460237699
-96.6571004,43.511215,2460237730
-96.6563965,43.5111373,2460237732
-96.6555481,43.5109262,2460237733
-96.6559452,43.5112063,2460237776
-96.6569815,43.5122233,2460237782
-96.6568596,43.5111683,2460237791
-96.6557092,43.5112491,2460237826
-96.6567354,43.5122384,2460237865
-96.6562018,43.5111627,2460237872
-96.655465,43.5104291,2460246927
-96.6557426,43.5088064,2460246938
-96.6569231,43.50902,2460246962
-96.6556968,43.5095067,2460246967
-96.6567417,43.5096672,2460246988
-96.6566721,43.5090138,2460247029
-96.6557096,43.5104176,2460247054
-96.6559184,43.5095734,2460247064
-96.6571083,43.5101254,2460247073
-96.6569891,43.5096351,2460247080
-96.6554838,43.5094334,2460247083
-96.6559471,43.5090228,2460247110
-96.6528874,43.4788466,2461056840
-96.6558612,43.5180462,2461215068
-96.6591748,43.5154722,2461215070
-96.6573394,43.5155447,2461215087
-96.6558543,43.5154624,2461215089
-96.6590192,43.5180514,2461215090
-96.657249,43.5180472,2461215096
-96.6847738,43.5075309,2461225106
-96.6953032,43.4943153,2461246258
-96.6878944,43.4985748,2461246308
-96.6878932,43.500257,2461246340
-96.6878472,43.49347,2461246364
-96.6946611,43.4967398,2461246381
-96.6876047,43.4890996,2461246392
-96.687906,43.489089,2461246393
-96.6874065,43.489216,2461246411
-96.6880971,43.4894285,2461246415
-96.6950132,43.4949253,2461246437
-96.6873898,43.4894168,2461246502
-96.6880533,43.4892347,2461246525
-96.6878469,43.493395,2461246551
-96.6878927,43.4984617,2461246607
-96.6878718,43.4967089,2461246639
-96.6946569,43.4976231,2461246647
-96.6984037,43.4935962,2461246658
-96.6878573,43.4891912,2461255831
-96.6879477,43.4892612,2461255838
-96.6878601,43.489576,2461255844
-96.6879238,43.48946,2461255850
-96.6876273,43.4894796,2461255851
-96.6878776,43.4894677,2461255858
-96.6879547,43.4893944,2461255860
-96.6875365,43.4894566,2461255861
-96.6875374,43.4892538,2461255863
-96.6875173,43.4893776,2461255864
-96.6875589,43.4891959,2461255869
-96.687565,43.4895449,2461255872
-96.6876438,43.4891817,2461255874
-96.6888373,43.5130879,2461285503
-96.6895696,43.5075379,2461285529
-96.7223619,43.4999069,2461285538
-96.6891968,43.5129882,2461285542
-96.6890579,43.5129941,2461285547
-96.6879298,43.4892033,2461285616
-96.6895806,43.5147369,2461285639
-96.6878325,43.491392,2462315741
-96.6898169,43.4934144,2462315743
-96.6887029,43.4937951,2462315754
-96.6911594,43.4945828,2462315986
-96.6904358,43.4934235,2462316118
-96.6920209,43.495883,2462316358
-96.6876618,43.4913901,2462316376
-96.6887049,43.4941901,2462316430
-96.6880668,43.4913936,2462316656
-96.6776762,43.4958107,2462333293
-96.6794662,43.4979579,2462333297
-96.6846438,43.4935677,2462333305
-96.6840703,43.4935978,2462333307
-96.6866774,43.493425,2462333323
-96.6869167,43.4957983,2462333342
-96.6857631,43.4934928,2462333347
-96.6781663,43.497043,2462333348
-96.6835327,43.4968558,2462333365
-96.6869486,43.4922741,2462336229
-96.6812304,43.4979527,2462336239
-96.6829218,43.4924346,2462336245
-96.6869408,43.4913922,2462336246
-96.695884,43.4894056,2462340891
-96.6861764,43.4892835,2462340893
-96.6847038,43.4892907,2462340901
-96.6836041,43.489423,2462340929
-96.6927037,43.4894194,2462340931
-96.7027206,43.489413,2462340945
-96.6927061,43.4892982,2462340947
-96.6898217,43.4892903,2462340950
-96.6818661,43.4893167,2462340959
-96.6849265,43.4894165,2462340973
-96.70288,43.4895073,2462340979
-96.7007616,43.489447,2462340995
-96.6818639,43.4881329,2462353173
-96.6793051,43.4877823,2462353198
-96.6878076,43.4867916,2462353206
-96.687668,43.4867898,2462353268
-96.6748414,43.4925121,2462380675
-96.6788459,43.4893953,2462380685
-96.6907655,43.4947912,2462380688
-96.6795271,43.4924535,2462380690
-96.678851,43.4900145,2462380695
-96.7072857,43.4991796,2462380696
-96.7076747,43.4991789,2462380712
-96.6907743,43.4951729,2462380713
-96.6898234,43.4941857,2462380737
-96.6887106,43.4949885,2462380740
-96.7051321,43.4976496,2462389130
-96.7076674,43.5002198,2462389139
-96.701304,43.5002217,2462389157
-96.7055547,43.5002214,2462389163
-96.7047203,43.4975796,2462389164
-96.7067632,43.5002218,2462389173
-96.7046156,43.5002179,2462389222
-96.7034608,43.5002179,2462389242
-96.7051789,43.4958777,2462389251
-96.691294,43.5002527,2462403589
-96.7302926,43.4969928,2462403640
-96.7306095,43.4967428,2462403743
-96.7274046,43.4862051,2462411165
-96.7273985,43.4822632,2462415185
-96.7261046,43.47944,2462415227
-96.7252238,43.479431,2462415248
-96.7274002,43.4823708,2462415250
-96.7274148,43.4736293,2462424460
-96.7251804,43.4793724,2462424479
-96.7275956,43.4734763,2462424514
-96.7274127,43.4750858,2462424530
-96.7240595,43.4796904,2462424585
-96.7457819,43.4754725,2462424594
-96.7274154,43.4734931,2462424606
-96.7261655,43.4813962,2462424614
-96.7269661,43.481736,2462424615
-96.7264283,43.4816929,2462424618
-96.7313248,43.4751648,2462424621
-96.7233195,43.4806558,2462424629
-96.7259307,43.4739257,2462424649
-96.7277528,43.4750862,2462424655
-96.7261496,43.4793827,2462424665
-96.7276018,43.4741491,2462424679
-96.7269568,43.4750771,2462424725
-96.726093,43.4813582,2462424736
-96.7269245,43.4736307,2462424753
-96.7126463,43.4750351,2462432275
-96.7125625,43.4757155,2462432338
-96.7196029,43.480529,2462432390
-96.7138066,43.4817834,2462441772
-96.7077011,43.4832658,2462441783
-96.7183468,43.4818086,2462441799
-96.710662,43.4845492,2462441841
-96.7183573,43.4807981,2462441868
-96.720329,43.4814438,2462441902
-96.7111717,43.4831215,2462441908
-96.6792135,43.5251911,2462558773
-96.6801656,43.5247456,2462558782
-96.68137,43.5241143,2462558783
-96.6813751,43.5247523,2462558789
-96.6706416,43.5118954,2462558797
-96.6813672,43.5235115,2462573178
-96.6921464,43.5107816,2462606803
-96.6917233,43.5100224,2462606813
-96.6916998,43.5084568,2462606852
-96.6916388,43.5098592,2462606935
-96.6893818,43.5101802,2462606998
-96.6916621,43.5096967,2462607065
-96.6917079,43.5095148,2462607124
-96.7773756,43.4898811,2463410898
-96.7839075,43.4899211,2463410903
-96.7721578,43.4878503,2463416077
-96.757155,43.4702181,2463420335
-96.7557443,43.4703392,2463420336
-96.7482488,43.4784364,2463427884
-96.7131698,43.513238,2463477542
-96.7151609,43.5130943,2463477544
-96.7131735,43.513392,2463477546
-96.713615,43.5132442,2463477558
-96.7151622,43.5133997,2463477574
-96.7136762,43.5130923,2463477576
-96.7322561,43.5080071,2463481134
-96.7153039,43.5128204,2463481162
-96.7322802,43.5077912,2463481181
-96.7235362,43.5087931,2463481269
-96.7223,43.511153,2463481466
-96.7267549,43.5114328,2463481550
-96.7268651,43.5113961,2463481583
-96.7150874,43.510431,2463481601
-96.7315614,43.5080811,2463481605
-96.7263868,43.5080119,2463481658
-96.7220557,43.5113705,2463481667
-96.7329492,43.5086115,2463481690
-96.7317038,43.508023,2463481691
-96.7440854,43.501328,2463485557
-96.74409,43.5006902,2463485563
-96.7482716,43.5019335,2463485618
-96.747836,43.501964,2463485672
-96.7440873,43.5011941,2463485674
-96.7440393,43.5003587,2463485689
-96.7498997,43.5018848,2463485699
-96.7441723,43.5011925,2463485722
-96.7440876,43.5011477,2463485732
-96.7505138,43.5007333,2463493348
-96.7211732,43.5114425,2463498025
-96.7184859,43.5109273,2463498027
-96.718325,43.5123843,2463498051
-96.7183464,43.5119719,2463498052
-96.7174558,43.510145,2463499916
-96.7162213,43.5097906,2463499983
-96.7160113,43.5104135,2464877078
-96.7025519,43.5121595,2465065912
-96.7115202,43.5113342,2465066147
-96.7410022,43.5043084,2465089514
-96.7442602,43.5043794,2465105891
-96.6938438,43.5195481,2465138943
-96.6997687,43.5340573,2465139006
-96.6996981,43.5335461,2465139027
-96.6989587,43.5222199,2465139070
-96.7224434,43.5469816,2465143444
-96.7209386,43.545423,2465143451
-96.7226114,43.5463075,2465143462
-96.7217011,43.5459623,2465143486
-96.7216559,43.5465865,2465143488
-96.8255557,43.6162706,2468450825
-96.8252432,43.6162715,2468450845
-96.8308254,43.6012747,2468456797
-96.8313292,43.6017064,2468456920
-96.8109597,43.6054312,2468462247
-96.7112712,43.5765452,2470626183
-96.7413418,43.4853862,2480171820
-96.7394596,43.4843556,2480171823
-96.7405708,43.4837595,2480171832
-96.7986595,43.562328,2494600897
-96.7955452,43.563226,2494600898
-96.736243,43.521229,2509490528
-96.7362773,43.5221307,2509490529
-96.7411954,43.5221337,2509490532
-96.8112375,43.5435607,2542134732
-96.8283122,43.5167844,2593276804
-96.8282727,43.517015,2593276813
-96.8294652,43.5170238,2593276815
-96.8282835,43.517203,2593276819
-96.8294583,43.5175603,2593276821
-96.8283054,43.5175828,2593276825
-96.8283297,43.5181108,2593276829
-96.8294511,43.5181232,2593276831
-96.8271517,43.5087487,2598764873
-96.8338718,43.5361502,2598764896
-96.8357377,43.5361502,2598764898
-96.8357435,43.537133,2598764901
-96.8338776,43.5371348,2598764902
-96.8315349,43.5371372,2598764903
-96.7113218,43.4894617,2956003800
-96.8218359,43.4920713,2986710929
-96.7928031,43.5639508,2986825433
-96.6782856,43.5033642,2986842363
-96.7679983,43.5673564,2986847339
-96.7681376,43.5676282,2986847340
-96.7681224,43.567571,2986847341
-96.7680205,43.5674313,2986847342
-96.7772142,43.4826786,3033839253
-96.6730116,43.5976147,3041891333
-96.6765091,43.6019028,3041891336
-96.6765096,43.5967479,3041891337
-96.6743635,43.6005827,3041891339
-96.6779292,43.5025629,3044556057
-96.7668867,43.5335065,3064317368
-96.7676565,43.5329912,3064317369
-96.7667205,43.5334143,3064317370
-96.7674258,43.5329757,3064317371
-96.7665556,43.5333228,3064317372
-96.7671415,43.532931,3064317374
-96.7669843,43.5335836,3064317377
-96.7666424,43.5342618,3064317379
-96.7671162,43.5337602,3064317380
-96.7673875,43.5342673,3064317382
-96.7615839,43.5330317,3064317880
-96.7622679,43.5345347,3064317885
-96.7635902,43.5345794,3064317887
-96.7624963,43.5162803,3064334385
-96.7622568,43.5167985,3064334386
-96.76227,43.51621,3064334387
-96.7611277,43.5161225,3064334389
-96.7620453,43.5167337,3064334390
-96.762048,43.5161409,3064334391
-96.761807,43.5166954,3064334392
-96.7618161,43.5161299,3064334393
-96.7616014,43.516679,3064334394
-96.7616013,43.5161276,3064334395
-96.7613925,43.5166707,3064334396
-96.7613841,43.5161253,3064334397
-96.7533482,43.5159299,3064334427
-96.7531202,43.515926,3064334429
-96.7532278,43.5160691,3064335044
-96.7532145,43.5161631,3064335046
-96.7530317,43.5161341,3064335049
-96.7657944,43.5331132,3065504730
-96.774111,43.4791001,3065535196
-96.7643421,43.532998,3065758993
-96.7406432,43.5285316,3065778421
-96.7406272,43.527264,3065778422
-96.7399459,43.5272633,3065778427
-96.736254,43.5272559,3065778431
-96.735019,43.527246,3065778432
-96.7412729,43.5294394,3065782742
-96.741248,43.527265,3065782743
-96.739989,43.529435,3065782744
-96.739999,43.5285322,3065782746
-96.7350142,43.525986,3065795634
-96.7362797,43.5241672,3065795638
-96.7412323,43.5250122,3065809953
-96.7391399,43.525009,3065809960
-96.7399552,43.5260245,3065832654
-96.7387429,43.5256997,3065832658
-96.742425,43.523084,3065832696
-96.7424515,43.5221261,3065832699
-96.73816,43.521226,3065849160
-96.7381297,43.5185246,3065849163
-96.7372664,43.5243082,3065853914
-96.737784,43.5244347,3065853917
-96.7390313,43.5245708,3065853921
-96.7383929,43.5251698,3065853923
-96.7380656,43.5245404,3065853925
-96.7382342,43.5250025,3065853926
-96.7374246,43.5251776,3065853928
-96.7374192,43.5253332,3065853929
-96.7374006,43.5264582,3065853930
-96.7370625,43.5263814,3065853931
-96.7368238,43.5263736,3065853932
-96.7374176,43.5262258,3065854233
-96.7368211,43.5268676,3065854239
-96.7371618,43.5253332,3065854241
-96.7372315,43.5253332,3065854246
-96.7374162,43.5255141,3065854247
-96.7379503,43.5258913,3065854248
-96.7379611,43.5259963,3065854249
-96.7384848,43.5265896,3065854254
-96.7378484,43.5265856,3065854255
-96.7378511,43.5263289,3065854256
-96.7375694,43.5258932,3065854257
-96.738494,43.5264697,3065854258
-96.7384921,43.5261286,3065854259
-96.7380826,43.526117,3065854260
-96.7385858,43.5308614,3066030113
-96.7384745,43.5308614,3066030114
-96.7388473,43.5307563,3066030123
-96.7388484,43.5313189,3066030124
-96.7393141,43.5307553,3066030125
-96.7393087,43.5314195,3066030126
-96.739995,43.5314098,3066030127
-96.7398559,43.5314836,3066030128
-96.7397781,43.5317948,3066030131
-96.7393341,43.5321886,3066030134
-96.7397823,43.5320066,3066030135
-96.7399954,43.5300199,3066030162
-96.7387571,43.530014,3066030163
-96.7375094,43.5300218,3066030164
-96.7396722,43.5300184,3066030165
-96.7390311,43.5300153,3066030169
-96.7396681,43.5298448,3066030170
-96.739034,43.5298428,3066030171
-96.7385095,43.5300155,3066030180
-96.7378416,43.5300197,3066030183
-96.7382814,43.530017,3066030184
-96.7382893,43.5296923,3066030185
-96.7380535,43.5300184,3066030186
-96.7380586,43.5296977,3066030187
-96.736538,43.5315366,3066030193
-96.7365434,43.5310349,3066030194
-96.7375167,43.5311983,3066030195
-96.7372407,43.5311983,3066030196
-96.7372461,43.5315359,3066035207
-96.737238,43.5310388,3066035208
-96.7372435,43.5313733,3066035209
-96.7365423,43.5313732,3066035210
-96.7365468,43.5312003,3066035211
-96.736545,43.5312701,3066035212
-96.736546,43.5320578,3066035219
-96.7365514,43.5322736,3066035220
-96.736546,43.5321589,3066035221
-96.7362697,43.5325128,3066036034
-96.7365484,43.532525,3066036035
-96.7373668,43.5325245,3066036036
-96.7373748,43.5323611,3066036040
-96.7365494,43.532363,3066036041
-96.7393141,43.5330513,3066036062
-96.7393034,43.5328617,3066036063
-96.7385389,43.5330516,3066036068
-96.7385389,43.5328648,3066036069
-96.7388152,43.5321589,3066036085
